actor_tag,actor_id,frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,map
hero,132,155743,6908.946,190.370,249.601,0.019,-13.216,2.028,-4.2275,0.000,0.000,-0.100,0,1,0,-6,1.510,3.260,0.240,Town06
npc,141,155743,6908.946,179.047,251.297,-0.011,-0.534,3.661,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.290,1.460,2.040,Town06
hero,132,155744,6909.045,190.563,249.553,0.019,-13.300,1.956,-0.0270,0.000,0.000,0.000,0,1,0,-6,1.463,3.213,0.287,Town06
npc,141,155744,6909.045,179.425,251.293,-0.011,-0.534,3.651,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.293,1.457,2.043,Town06
hero,132,155745,6909.123,190.709,249.519,0.019,-13.300,1.904,0.0002,0.000,0.000,0.000,0,1,0,-6,1.428,3.178,0.322,Town06
npc,141,155745,6909.123,179.720,251.291,-0.011,-0.534,3.655,-0.0001,0.000,0.000,0.000,0,0,0,-7,-0.296,1.454,2.046,Town06
hero,132,155746,6909.201,190.852,249.485,0.019,-13.300,1.853,-0.0001,0.000,0.000,0.000,0,1,0,-6,1.394,3.144,0.356,Town06
npc,141,155746,6909.201,180.016,251.288,-0.011,-0.534,3.651,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.299,1.451,2.049,Town06
hero,132,155747,6909.275,190.984,249.454,0.019,-13.300,1.806,0.0003,0.000,0.000,0.000,0,1,0,-6,1.363,3.113,0.387,Town06
npc,141,155747,6909.275,180.295,251.285,-0.011,-0.534,3.662,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.302,1.448,2.052,Town06
hero,132,155748,6909.353,191.118,249.422,0.019,-13.300,1.756,-0.0000,0.000,0.000,0.000,0,1,0,-6,1.331,3.081,0.419,Town06
npc,141,155748,6909.353,180.589,251.283,-0.011,-0.534,3.647,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.305,1.445,2.055,Town06
hero,132,155749,6909.428,191.244,249.389,0.019,-13.490,1.706,-3.7191,0.000,0.000,-0.100,0,1,0,-6,1.298,3.048,0.452,Town06
npc,141,155749,6909.428,180.872,251.280,-0.011,-0.534,3.652,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.307,1.443,2.057,Town06
hero,132,155750,6909.503,191.365,249.353,0.019,-13.776,1.661,-3.7308,0.000,0.000,-0.100,0,1,0,-6,1.262,3.012,0.488,Town06
npc,141,155750,6909.503,181.156,251.277,-0.011,-0.534,3.648,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.310,1.440,2.060,Town06
hero,132,155751,6909.572,191.471,249.319,0.019,-14.180,1.618,-7.0729,0.000,0.000,-0.200,0,1,0,-6,1.228,2.978,0.522,Town06
npc,141,155751,6909.572,181.416,251.275,-0.011,-0.534,3.894,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.313,1.437,2.063,Town06
hero,132,155752,6909.663,191.606,249.271,0.019,-14.815,1.566,-6.9725,0.000,0.000,-0.200,0,1,0,-6,1.180,2.930,0.570,Town06
npc,141,155752,6909.663,181.758,251.272,-0.011,-0.534,3.889,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.316,1.434,2.066,Town06
hero,132,155753,6909.763,191.746,249.215,0.019,-15.728,1.503,-9.9120,0.000,0.000,-0.300,0,1,0,-6,1.123,2.873,0.627,Town06
npc,141,155753,6909.763,182.133,251.268,-0.011,-0.534,3.886,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.320,1.430,2.070,Town06
hero,132,155754,6909.846,191.857,249.166,0.019,-16.530,1.455,-9.4288,0.000,0.000,-0.300,0,1,0,-6,1.075,2.825,0.675,Town06
npc,141,155754,6909.846,182.446,251.265,-0.011,-0.534,3.639,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.323,1.427,2.073,Town06
hero,132,155755,6909.923,191.956,249.121,0.019,-17.249,1.416,-9.1601,0.000,0.000,-0.300,0,1,0,-6,1.030,2.780,0.720,Town06
npc,141,155755,6909.923,182.734,251.263,-0.011,-0.534,3.627,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.325,1.425,2.075,Town06
hero,132,155756,6910.007,192.058,249.070,0.019,-18.176,1.366,-11.8136,0.000,0.000,-0.400,0,1,0,-6,0.978,2.728,0.772,Town06
npc,141,155756,6910.007,183.049,251.260,-0.011,-0.534,3.875,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.328,1.422,2.078,Town06
hero,132,155757,6910.078,192.141,249.024,0.019,-19.008,1.333,-11.5341,0.000,0.000,-0.400,0,1,0,-6,0.933,2.683,0.817,Town06
npc,141,155757,6910.078,183.319,251.257,-0.011,-0.534,3.872,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.331,1.419,2.081,Town06
hero,132,155758,6910.167,192.240,248.969,0.019,-20.002,1.289,-10.9642,0.000,0.000,-0.400,0,1,0,-6,0.878,2.628,0.872,Town06
npc,141,155758,6910.167,183.648,251.254,-0.011,-0.534,3.611,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.334,1.416,2.084,Town06
hero,132,155759,6910.254,192.340,248.921,0.019,-20.490,1.263,-0.6879,0.000,0.000,0.000,0,1,0,-6,0.830,2.580,0.920,Town06
npc,141,155759,6910.254,183.977,251.251,-0.011,-0.534,3.866,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.337,1.413,2.087,Town06
hero,132,155760,6910.326,192.423,248.887,0.019,-20.632,1.227,-2.7792,0.000,0.000,-0.100,0,1,0,-6,0.796,2.546,0.954,Town06
npc,141,155760,6910.326,184.247,251.248,-0.011,-0.534,3.862,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.340,1.410,2.090,Town06
hero,132,155761,6910.396,192.501,248.857,0.019,-20.669,1.191,-0.0196,0.000,0.000,0.000,0,1,0,-6,0.766,2.516,0.984,Town06
npc,141,155761,6910.396,184.506,251.246,-0.011,-0.534,3.597,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.343,1.407,2.093,Town06
hero,132,155762,6910.467,192.580,248.827,0.019,-20.669,1.164,0.0002,0.000,0.000,0.000,0,1,0,-6,0.736,2.486,1.014,Town06
npc,141,155762,6910.467,184.772,251.244,-0.011,-0.534,3.624,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.345,1.405,2.095,Town06
hero,132,155763,6910.538,192.656,248.801,0.019,-20.544,1.132,2.5365,0.000,0.000,0.100,0,1,0,-6,0.710,2.460,1.040,Town06
npc,141,155763,6910.538,185.037,251.241,-0.011,-0.534,3.622,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.348,1.402,2.098,Town06
hero,132,155764,6910.614,192.736,248.775,0.019,-20.351,1.101,2.4861,0.000,0.000,0.100,0,1,0,-6,0.684,2.434,1.066,Town06
npc,141,155764,6910.614,185.319,251.239,-0.011,-0.534,3.603,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.350,1.400,2.100,Town06
hero,132,155765,6910.688,192.814,248.753,0.019,-20.044,1.067,4.6855,0.000,0.000,0.200,0,1,0,-6,0.662,2.412,1.088,Town06
npc,141,155765,6910.688,185.598,251.236,-0.011,-0.534,3.602,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.353,1.397,2.103,Town06
hero,132,155766,6910.775,192.901,248.730,0.019,-19.639,1.040,4.7113,0.000,0.000,0.200,0,1,0,-6,0.639,2.389,1.111,Town06
npc,141,155766,6910.775,185.919,251.233,-0.011,-0.534,3.845,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.356,1.394,2.106,Town06
hero,132,155767,6910.842,192.967,248.713,0.019,-19.332,1.011,4.4498,0.000,0.000,0.200,0,1,0,-6,0.622,2.372,1.128,Town06
npc,141,155767,6910.842,186.168,251.231,-0.011,-0.534,3.589,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.358,1.392,2.108,Town06
hero,132,155768,6910.908,193.031,248.693,0.019,-19.230,0.992,0.0820,0.000,0.000,0.000,0,1,0,-6,0.602,2.352,1.148,Town06
npc,141,155768,6910.908,186.416,251.228,-0.011,-0.534,3.840,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.361,1.389,2.111,Town06
hero,132,155769,6910.984,193.101,248.669,0.019,-19.230,0.966,0.0006,0.000,0.000,0.000,0,1,0,-6,0.577,2.327,1.173,Town06
npc,141,155769,6910.984,186.698,251.226,-0.011,-0.534,3.837,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.364,1.386,2.114,Town06
hero,132,155770,6911.072,193.179,248.641,0.019,-19.230,0.932,0.0000,0.000,0.000,0.000,0,1,0,-6,0.550,2.300,1.200,Town06
npc,141,155770,6911.072,187.023,251.223,-0.011,-0.534,3.575,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.367,1.383,2.117,Town06
hero,132,155771,6911.172,193.266,248.611,0.019,-19.230,0.900,0.0001,0.000,0.000,0.000,0,1,0,-6,0.520,2.270,1.230,Town06
npc,141,155771,6911.172,187.393,251.219,-0.011,-0.534,3.565,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.370,1.380,2.120,Town06
hero,132,155772,6911.244,193.327,248.592,0.019,-19.129,0.877,1.9802,0.000,0.000,0.100,0,1,0,-6,0.501,2.251,1.249,Town06
npc,141,155772,6911.244,187.658,251.217,-0.011,-0.534,3.592,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.373,1.377,2.123,Town06
hero,132,155773,6911.333,193.400,248.571,0.019,-18.951,0.855,2.0097,0.000,0.000,0.100,0,1,0,-6,0.479,2.229,1.271,Town06
npc,141,155773,6911.333,187.989,251.214,-0.011,-0.534,3.825,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.376,1.374,2.126,Town06
hero,132,155774,6911.412,193.464,248.552,0.019,-18.798,0.833,1.9587,0.000,0.000,0.100,0,1,0,-6,0.460,2.210,1.290,Town06
npc,141,155774,6911.412,188.283,251.211,-0.011,-0.534,3.820,0.0001,0.000,0.000,0.000,0,0,0,-7,-0.379,1.371,2.129,Town06
hero,132,155775,6911.482,193.518,248.534,0.019,-18.776,0.804,0.0050,0.000,0.000,0.000,0,1,0,-6,0.442,2.192,1.308,Town06
npc,141,155775,6911.482,188.539,251.209,-0.011,-0.534,3.553,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.381,1.369,2.131,Town06
hero,132,155776,6911.556,193.574,248.515,0.019,-18.776,0.785,-0.0002,0.000,0.000,0.000,0,1,0,-6,0.424,2.174,1.326,Town06
npc,141,155776,6911.556,188.810,251.206,-0.011,-0.534,3.572,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.384,1.366,2.134,Town06
hero,132,155777,6911.644,193.639,248.496,0.019,-18.657,0.765,1.7976,0.000,0.000,0.100,0,1,0,-6,0.404,2.154,1.346,Town06
npc,141,155777,6911.644,189.136,251.203,-0.011,-0.534,3.811,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.387,1.363,2.137,Town06
hero,132,155778,6911.729,193.700,248.478,0.019,-18.510,0.736,1.6664,0.000,0.000,0.100,0,1,0,-6,0.386,2.136,1.364,Town06
npc,141,155778,6911.729,189.448,251.200,-0.011,-0.534,3.557,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.390,1.360,2.140,Town06
hero,132,155779,6911.794,193.745,248.463,0.019,-18.491,0.724,0.0049,0.000,0.000,0.000,0,1,0,-6,0.372,2.122,1.378,Town06
npc,141,155779,6911.794,189.689,251.198,-0.011,-0.534,3.804,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.392,1.358,2.142,Town06
hero,132,155780,6911.859,193.789,248.449,0.019,-18.491,0.703,-0.0002,0.000,0.000,0.000,0,1,0,-6,0.357,2.107,1.393,Town06
npc,141,155780,6911.859,189.928,251.196,-0.011,-0.534,3.556,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.395,1.355,2.145,Town06
hero,132,155781,6911.933,193.838,248.434,0.019,-18.405,0.683,1.5418,0.000,0.000,0.100,0,1,0,-6,0.342,2.092,1.408,Town06
npc,141,155781,6911.933,190.201,251.193,-0.011,-0.534,3.554,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.397,1.353,2.147,Town06
hero,132,155782,6912.000,193.881,248.420,0.019,-18.388,0.672,0.0036,0.000,0.000,0.000,0,1,0,-6,0.328,2.078,1.422,Town06
npc,141,155782,6912.000,190.446,251.191,-0.011,-0.534,3.796,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.400,1.350,2.150,Town06
hero,132,155783,6912.072,193.924,248.406,0.019,-18.388,0.614,0.0219,0.100,0.000,0.000,0,1,0,-6,0.314,2.064,1.436,Town06
npc,141,155783,6912.072,190.710,251.188,-0.011,-0.534,3.792,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.402,1.348,2.152,Town06
hero,132,155784,6912.160,193.975,248.391,0.019,-18.302,0.623,1.3149,0.500,0.000,0.100,0,1,0,-6,0.299,2.049,1.451,Town06
npc,141,155784,6912.160,191.033,251.185,-0.011,-0.534,3.530,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.406,1.344,2.156,Town06
hero,132,155785,6912.222,194.012,248.380,0.019,-18.202,0.613,2.1078,0.700,0.000,0.100,0,1,0,-6,0.289,2.039,1.461,Town06
npc,141,155785,6912.222,191.262,251.183,-0.011,-0.534,3.786,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.408,1.342,2.158,Town06
hero,132,155786,6912.334,194.079,248.364,0.019,-17.920,0.768,3.3485,0.000,0.000,0.200,0,1,0,-6,0.272,2.022,1.478,Town06
npc,141,155786,6912.334,191.628,251.180,-0.011,-0.534,3.784,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.411,1.339,2.161,Town06
hero,132,155787,6912.410,194.137,248.347,0.019,-17.839,0.832,-0.1103,0.000,0.000,0.000,0,1,0,-6,0.255,2.005,1.495,Town06
npc,141,155787,6912.410,191.905,251.177,-0.011,-0.534,3.780,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.414,1.336,2.164,Town06
hero,132,155788,6912.487,194.199,248.327,0.019,-17.837,0.848,-0.1360,0.000,0.000,0.000,0,1,0,-6,0.235,1.985,1.515,Town06
npc,141,155788,6912.487,192.189,251.174,-0.011,-0.534,3.778,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.417,1.333,2.167,Town06
hero,132,155789,6912.560,194.257,248.308,0.019,-17.836,0.838,-0.0979,0.000,0.000,0.000,0,1,0,-6,0.216,1.966,1.534,Town06
npc,141,155789,6912.560,192.454,251.172,-0.011,-0.534,3.773,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.419,1.331,2.169,Town06
hero,132,155790,6912.641,194.321,248.288,0.019,-17.834,0.815,0.1167,0.000,0.000,0.000,0,1,0,-6,0.196,1.946,1.554,Town06
npc,141,155790,6912.641,192.750,251.169,-0.011,-0.534,3.533,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.422,1.328,2.172,Town06
hero,132,155791,6912.723,194.384,248.267,0.019,-17.835,0.800,-0.1031,0.000,0.000,0.000,0,1,0,-6,0.175,1.925,1.575,Town06
npc,141,155791,6912.723,193.049,251.167,-0.011,-0.534,3.767,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.425,1.325,2.175,Town06
hero,132,155792,6912.804,194.444,248.248,0.019,-17.833,0.774,0.1038,0.000,0.000,0.000,0,1,0,-6,0.156,1.906,1.594,Town06
npc,141,155792,6912.804,193.344,251.164,-0.011,-0.534,3.528,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.428,1.322,2.178,Town06
hero,132,155793,6912.874,194.496,248.231,0.019,-17.833,0.756,0.0725,0.000,0.000,0.000,0,1,0,-6,0.139,1.889,1.611,Town06
npc,141,155793,6912.874,193.599,251.161,-0.011,-0.534,3.531,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.430,1.320,2.180,Town06
hero,132,155794,6912.953,194.552,248.213,0.019,-17.832,0.729,0.1773,0.000,0.000,0.000,0,1,0,-6,0.121,1.871,1.629,Town06
npc,141,155794,6912.953,193.887,251.159,-0.011,-0.534,3.500,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.433,1.317,2.183,Town06
hero,132,155795,6913.032,194.606,248.196,0.019,-17.833,0.713,0.0022,0.000,0.000,0.000,0,1,0,-6,0.104,1.854,1.646,Town06
npc,141,155795,6913.032,194.174,251.156,-0.011,-0.534,3.495,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.436,1.314,2.186,Town06
hero,132,155796,6913.119,194.664,248.177,0.019,-17.833,0.699,0.0000,0.000,0.000,0.000,0,1,0,-6,0.085,1.835,1.665,Town06
npc,141,155796,6913.119,194.488,251.153,-0.011,-0.534,3.753,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.439,1.311,2.189,Town06
hero,132,155797,6913.189,194.710,248.162,0.019,-17.833,0.680,-0.0000,0.000,0.000,0.000,0,1,0,-6,0.070,1.820,1.680,Town06
npc,141,155797,6913.189,194.743,251.151,-0.011,-0.534,3.748,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.441,1.309,2.191,Town06
hero,132,155798,6913.261,194.756,248.148,0.019,-17.833,0.663,-0.0000,0.000,0.000,0.000,0,1,0,-6,0.056,1.806,1.694,Town06
npc,141,155798,6913.261,195.005,251.148,-0.011,-0.534,3.746,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.444,1.306,2.194,Town06
hero,132,155799,6913.334,194.802,248.133,0.019,-17.833,0.647,-0.0000,0.000,0.000,0.000,0,1,0,-6,0.041,1.791,1.709,Town06
npc,141,155799,6913.334,195.272,251.146,-0.011,-0.534,3.744,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.446,1.304,2.196,Town06
hero,132,155800,6913.402,194.842,248.120,0.019,-17.833,0.627,-0.0000,0.000,0.000,0.000,0,1,0,-6,0.028,1.778,1.722,Town06
npc,141,155800,6913.402,195.513,251.144,-0.011,-0.534,3.489,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.449,1.301,2.199,Town06
hero,132,155801,6913.500,194.900,248.101,0.019,-17.833,0.605,-0.0000,0.000,0.000,0.000,0,1,0,-6,0.009,1.759,1.741,Town06
npc,141,155801,6913.500,195.869,251.140,-0.011,-0.534,3.477,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.452,1.298,2.202,Town06
hero,132,155802,6913.565,194.938,248.089,0.019,-17.833,0.598,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.003,1.747,1.753,Town06
npc,141,155802,6913.565,196.106,251.138,-0.011,-0.534,3.735,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.454,1.296,2.204,Town06
hero,132,155803,6913.648,194.984,248.074,0.019,-17.833,0.576,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.018,1.732,1.768,Town06
npc,141,155803,6913.648,196.402,251.135,-0.011,-0.534,3.491,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.457,1.293,2.207,Town06
hero,132,155804,6913.753,195.038,248.057,0.019,-17.833,0.555,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.035,1.715,1.785,Town06
npc,141,155804,6913.753,196.762,251.132,-0.011,-0.534,3.464,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.461,1.289,2.211,Town06
hero,132,155805,6913.855,195.090,248.040,0.019,-17.833,0.536,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.052,1.698,1.802,Town06
npc,141,155805,6913.855,197.122,251.128,-0.011,-0.534,3.460,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.464,1.286,2.214,Town06
hero,132,155806,6913.938,195.132,248.027,0.019,-17.833,0.526,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.065,1.685,1.815,Town06
npc,141,155806,6913.938,197.422,251.126,-0.011,-0.534,3.721,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.467,1.283,2.217,Town06
hero,132,155807,6914.026,195.175,248.013,0.019,-17.833,0.505,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.079,1.671,1.829,Town06
npc,141,155807,6914.026,197.736,251.123,-0.011,-0.534,3.460,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.470,1.280,2.220,Town06
hero,132,155808,6914.121,195.220,247.998,0.019,-17.833,0.489,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.094,1.656,1.844,Town06
npc,141,155808,6914.121,198.077,251.120,-0.011,-0.534,3.463,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.474,1.276,2.224,Town06
hero,132,155809,6914.192,195.253,247.988,0.019,-17.833,0.478,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.104,1.646,1.854,Town06
npc,141,155809,6914.192,198.330,251.117,-0.011,-0.534,3.479,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.476,1.274,2.226,Town06
hero,132,155810,6914.272,195.289,247.976,0.019,-17.833,0.467,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.116,1.634,1.866,Town06
npc,141,155810,6914.272,198.621,251.114,-0.011,-0.534,3.707,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.479,1.271,2.229,Town06
hero,132,155811,6914.344,195.320,247.966,0.019,-17.833,0.455,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.126,1.624,1.876,Town06
npc,141,155811,6914.344,198.879,251.112,-0.011,-0.534,3.704,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.481,1.269,2.231,Town06
hero,132,155812,6914.432,195.358,247.954,0.019,-17.833,0.437,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.138,1.612,1.888,Town06
npc,141,155812,6914.432,199.193,251.109,-0.011,-0.534,3.443,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.484,1.266,2.234,Town06
hero,132,155813,6914.497,195.384,247.946,0.019,-17.833,0.433,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.147,1.603,1.897,Town06
npc,141,155813,6914.497,199.424,251.107,-0.011,-0.534,3.699,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.487,1.263,2.237,Town06
hero,132,155814,6914.581,195.418,247.935,0.019,-17.833,0.416,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.158,1.592,1.908,Town06
npc,141,155814,6914.581,199.723,251.104,-0.011,-0.534,3.450,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.489,1.261,2.239,Town06
hero,132,155815,6914.651,195.446,247.926,0.019,-17.833,0.407,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.167,1.583,1.917,Town06
npc,141,155815,6914.651,199.975,251.102,-0.011,-0.534,3.461,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.492,1.258,2.242,Town06
hero,132,155816,6914.721,195.473,247.917,0.019,-17.833,0.402,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.175,1.575,1.925,Town06
npc,141,155816,6914.721,200.225,251.100,-0.011,-0.534,3.695,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.494,1.256,2.244,Town06
hero,132,155817,6914.792,195.499,247.909,0.019,-17.833,0.390,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.184,1.566,1.934,Town06
npc,141,155817,6914.792,200.478,251.097,-0.011,-0.534,3.687,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.497,1.253,2.247,Town06
hero,132,155818,6914.878,195.530,247.899,0.019,-17.833,0.374,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.194,1.556,1.944,Town06
npc,141,155818,6914.878,200.783,251.094,-0.011,-0.534,3.432,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.500,1.250,2.250,Town06
hero,132,155819,6914.944,195.554,247.891,0.019,-17.833,0.371,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.201,1.549,1.951,Town06
npc,141,155819,6914.944,201.019,251.092,-0.011,-0.534,3.682,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.502,1.248,2.252,Town06
hero,132,155820,6915.014,195.578,247.883,0.019,-17.833,0.361,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.209,1.541,1.959,Town06
npc,141,155820,6915.014,201.272,251.090,-0.011,-0.534,3.678,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.505,1.245,2.255,Town06
hero,132,155821,6915.085,195.602,247.876,0.019,-17.833,0.352,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.217,1.533,1.967,Town06
npc,141,155821,6915.085,201.521,251.087,-0.011,-0.534,3.676,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.507,1.243,2.257,Town06
hero,132,155822,6915.153,195.624,247.868,0.019,-17.833,0.339,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.224,1.526,1.974,Town06
npc,141,155822,6915.153,201.763,251.085,-0.011,-0.534,3.415,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.509,1.241,2.259,Town06
hero,132,155823,6915.240,195.652,247.859,0.019,-17.833,0.336,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.233,1.517,1.983,Town06
npc,141,155823,6915.240,202.074,251.082,-0.011,-0.534,3.672,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.512,1.238,2.262,Town06
hero,132,155824,6915.303,195.672,247.853,0.019,-17.833,0.323,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.239,1.511,1.989,Town06
npc,141,155824,6915.303,202.296,251.080,-0.011,-0.534,3.431,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.515,1.235,2.265,Town06
hero,132,155825,6915.370,195.693,247.846,0.019,-17.833,0.321,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.246,1.504,1.996,Town06
npc,141,155825,6915.370,202.535,251.078,-0.011,-0.534,3.667,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.517,1.233,2.267,Town06
hero,132,155826,6915.439,195.713,247.840,0.019,-17.833,0.306,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.253,1.497,2.003,Town06
npc,141,155826,6915.439,202.777,251.076,-0.011,-0.534,3.403,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.519,1.231,2.269,Town06
hero,132,155827,6915.521,195.737,247.832,0.019,-17.833,0.303,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.260,1.490,2.010,Town06
npc,141,155827,6915.521,203.068,251.073,-0.011,-0.534,3.660,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.522,1.228,2.272,Town06
hero,132,155828,6915.604,195.760,247.825,0.019,-17.833,0.290,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.268,1.482,2.018,Town06
npc,141,155828,6915.604,203.359,251.070,-0.011,-0.534,3.415,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.525,1.225,2.275,Town06
hero,132,155829,6915.680,195.781,247.818,0.019,-17.833,0.282,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.274,1.476,2.024,Town06
npc,141,155829,6915.680,203.627,251.068,-0.011,-0.534,3.403,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.527,1.223,2.277,Town06
hero,132,155830,6915.754,195.801,247.812,0.019,-17.833,0.275,-0.0000,0.000,0.000,0.000,0,1,0,-6,-0.281,1.469,2.031,Town06
npc,141,155830,6915.754,203.891,251.065,-0.011,-0.534,3.405,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.530,1.220,2.280,Town06
hero,132,155831,6915.818,195.817,247.806,0.019,-17.833,0.273,0.0000,0.000,0.000,0.000,0,1,0,-6,-0.286,1.464,2.036,Town06
npc,141,155831,6915.818,204.115,251.063,-0.011,-0.534,3.648,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.532,1.218,2.282,Town06
